id,EAP,HPL,MWS
id01130,0.36442578620308863,0.6154774858183946,0.020096727978516766
id21066,0.11113953300828888,0.7695320907791441,0.11932837621256712
id17774,0.9960003348354093,0.003733984883647987,0.0002656802809427197
id24519,4.0110608135426464e-05,6.526962189878476e-06,0.9999533624296747
id08460,0.4934560968287515,0.06489876184903524,0.44164514132221333
id19897,0.0037158048692788248,0.9874809303145883,0.008803264816132842
id19028,0.9422668903456839,0.05644760376607363,0.0012855058882424658
id01850,0.8899193432814929,0.09693964814757032,0.013141008570936762
id22472,0.021706506518986545,0.9776304274787552,0.0006630660022582894
id10709,0.06785527265556392,0.7727918506589928,0.15935287668544335
id17260,0.11247895126202925,0.7316752490883396,0.15584579964963122
id22262,0.6051394403611111,0.38513607218512164,0.009724487453767179
id00115,0.9631934868790347,0.034492180187844695,0.002314332933120491
id17483,0.05342486668348454,0.0012941640620947655,0.9452809692544208
id10763,0.32982330703035717,0.13369350668402327,0.5364831862856195
id18014,0.02047645195936662,0.9462093083013835,0.03331423973924991
id20414,0.6005007236452589,0.09871398124283404,0.30078529511190705
id14244,0.17448698854422354,0.25024953667842287,0.5752634747773536
id24952,0.8833532500607838,0.007470375582933747,0.1091763743562824
id08217,0.9757713848356384,0.002327066779664095,0.021901548384697482
id01578,0.0001400488189261251,8.378933846636077e-05,0.9997761618426074
id00641,0.9641446656522561,0.013155861675748776,0.022699472671995093
id24982,0.887699485145073,0.0883476891459629,0.023952825708964037
id11192,0.99679318133427,0.0007929751407212673,0.002413843525008619
id13759,0.6229917676765959,0.26795845880289665,0.10904977352050736
id26752,0.04258015136553151,0.9526283782190317,0.0047914704154368
id06820,0.9893571321757372,0.004173017354355587,0.00646985046990737
id27298,0.603883306639981,0.02762946378346778,0.36848722957655117
id20735,0.01006256034221992,0.007872065294402432,0.9820653743633777
id08390,0.023833484337331234,0.9070770884335044,0.06908942722916443
id18571,0.24939478146792493,0.0027113166942558616,0.7478939018378192
id05804,0.4095107409444898,0.5685997323550979,0.02188952670041237
id11867,0.22528470392046623,0.003821087734052464,0.7708942083454812
id10286,0.9932163204406529,0.0003129614669755264,0.00647071809237156
id22020,0.9061827107177489,0.023456014253453214,0.07036127502879788
id25835,0.0042849113298925705,0.0012785075399770948,0.9944365811301302
id06583,0.934958783467568,0.03534152359511774,0.029699692937314327
id21403,0.12063049737730938,0.8783601209914381,0.0010093816312524587
id26730,0.9758565205223502,0.018592731204581842,0.005550748273067885
id06873,0.9145126959719426,0.02017642652451439,0.06531087750354303
id03552,0.8054987956613193,0.0589294315123424,0.13557177282633825
id05607,0.012871132598313195,0.013252331355944044,0.9738765360457429
id26395,0.1795737250214535,0.1966509382717375,0.623775336706809
id02844,0.042493005494421573,0.006266719807103502,0.9512402746984748
id19710,0.11807725643697528,0.1374829264197322,0.7444398171432925
id17076,0.19240107242222113,0.004504029725462787,0.8030948978523161
id14070,0.9955016820057715,0.0017456844647682958,0.0027526335294603297
id17106,0.22796360241545086,0.17253743576778838,0.5994989618167608
id24689,0.910281788663598,0.032964949788523115,0.05675326154787904
id03718,0.2584148609797485,0.02176231869689028,0.7198228203233613
id03957,0.37649820469411854,0.023273135358698564,0.600228659947183
id18995,0.044312665595957035,0.9520456261133386,0.0036417082907042988
id11668,0.5505107349708795,0.03244390670148511,0.41704535832763534
id15721,0.9817937825878484,0.009475303792590956,0.00873091361956061
id10379,0.0004636851529383807,0.9370942882370568,0.06244202661000476
id15009,0.14175162031044602,0.008962667950372113,0.849285711739182
id11339,0.2088275351370465,0.7589536525940028,0.03221881226895074
id18532,0.006347060214553411,0.9859870807886089,0.007665858996837744
id16469,0.9320237009169888,0.005384824977490843,0.06259147410552036
id22464,0.6227102701563592,0.3761576413327826,0.0011320885108582882
id06314,0.14200907811690372,0.008951028571183054,0.8490398933119132
id27085,0.7953697437430961,0.0018115934002416046,0.20281866285666236
id14452,0.9223154555712502,0.040217004198144404,0.037467540230605424
id14939,0.7707990971543219,0.07169648069571305,0.157504422149965
id20094,0.7132121476170297,0.11685622445119931,0.16993162793177088
id23077,0.6256567057723837,0.2686765398953288,0.10566675433228752
id17527,0.990194723204619,0.0007126867274921334,0.00909259006788878
id14895,0.5186121348806184,0.4503962440115221,0.030991621107859444
id22577,0.02631029958414983,0.0014303138892160481,0.9722593865266341
id16111,0.020860650920915873,0.9790964811256286,4.286795345554988e-05
id21649,0.6794251986009356,0.14015019780223248,0.18042460359683182
id22954,0.2061202063073952,0.7766404738750051,0.01723931981759962
id12624,0.14662962347747885,0.7699296263630556,0.08344075015946537
id05737,0.9416979155824928,0.047985939539019286,0.010316144878487947
id23937,0.4466724505173066,0.0781611292029521,0.4751664202797413
id06620,0.01556052896727672,0.1915606703697367,0.7928788006629867
id18650,0.12402155773417571,0.022994150458526486,0.852984291807298
id09656,0.9668757272403121,0.0003782433029774176,0.032746029456710464
id10285,0.7990076672075386,0.19901738904887972,0.0019749437435817294
id05729,0.03948639516582668,0.11041358378896378,0.8501000210452095
id00102,0.03270194835000219,0.0959642532106544,0.8713337984393434
id26276,0.03902658763372455,0.8481270157582935,0.11284639660798196
id12620,0.6666996173190781,0.22898913906006754,0.10431124362085432
id17949,0.9198956597230348,0.05421614421343332,0.025888196063531828
id15708,0.7535273346287271,0.23936012005708943,0.007112545314183557
id18300,0.015036159246320577,0.00035203858723099505,0.9846118021664484
id04039,0.5781882303491639,0.3837203641617572,0.03809140548907898
id12158,0.9825060574605907,0.008632486541295463,0.008861455998113806
id23197,8.672597141019578e-05,0.9898102230787736,0.010103050949816141
id25384,0.44086713327147486,0.4873831784649472,0.07174968826357798
id09070,0.028928144055252604,0.04669799133387759,0.9243738646108698
id27734,0.19809878631301645,0.0717441695070226,0.730157044179961
id27332,0.4280473551452104,0.40838397351729494,0.16356867133749473
id00973,0.8496535217745849,0.03018943594203853,0.1201570422833766
id26625,0.03118660807847501,0.9656440541935799,0.003169337727944978
id24578,0.04263908427844893,0.938926475201073,0.018434440520478188
id05423,0.03859837920611563,0.9548967454960907,0.0065048752977935375
id19124,0.0020351749473025106,0.9693813302538457,0.02858349479885183
id00946,0.936283804958643,0.0400559576709163,0.023660237370440693
id19229,0.7982477980413157,0.1422178490174589,0.059534352941225346
id05311,0.06783465833223534,0.8239394313271865,0.10822591034057821
id03289,0.585338170945761,0.32594968494296533,0.0887121441112737
id17758,0.0002741146881129702,0.9984352326681333,0.0012906526437536975
id24336,0.030932583673216215,0.947478239271081,0.02158917705570278
id00603,0.3178246003441265,0.0026978186316469425,0.6794775810242266
id26467,0.6945396849693269,0.23970184366947753,0.06575847136119553
id27835,0.06123417687969673,0.07899436046054645,0.8597714626597568
id06861,0.02254500192967533,0.00198439898779993,0.9754705990825248
id23847,0.028218080528634115,0.001519004238474082,0.9702629152328918
id06174,0.10186595223149408,0.8876894410068713,0.01044460676163461
id10968,0.9131256594339597,0.019116278057376822,0.06775806250866338
id10881,0.966889543996767,0.01798481853989805,0.015125637463334972
id03204,0.15008662812719142,0.7894170846658338,0.06049628720697477
id21921,0.5319892406836931,0.42636027325558346,0.04165048606072334
id06539,0.8315131105613393,0.06317135371189647,0.10531553572676426
id08880,0.013579621379944815,0.16846699705936474,0.8179533815606904
id14725,0.027286715518407223,0.00728161655343988,0.9654316679281529
id26107,0.1209988750111501,0.004114751175202335,0.8748863738136475
id07874,0.05918559358981295,0.9406729607513244,0.0001414456588626241
id23638,0.9572828604623075,0.021228037270344675,0.02148910226734798
id13498,0.1250080960370136,0.13361045082362763,0.7413814531393588
id18940,4.0005655626952557e-05,2.167943691883452e-05,0.9999383149074543
id02120,0.37425148977561334,0.22580654533879513,0.3999419648855916
id26663,0.3097154483604369,0.0021097555960025616,0.6881747960435605
id20127,1.9784668502211834e-05,0.0003410202427037017,0.9996391950887942
id27922,0.054533788062123924,0.607282830083939,0.33818338185393704
id15106,0.4332354729491356,0.34032842767558114,0.2264360993752832
id22158,4.5537436362611654e-05,2.868560209708241e-05,0.9999257769615403
id17029,0.02130684632678298,0.9785450041964221,0.00014814947679489096
id02554,0.8963137288890347,0.003439315918962288,0.10024695519200302
id18454,0.025069534253206464,0.03291679148178334,0.9420136742650101
id09016,0.5531810048349757,0.029469589266999278,0.4173494058980251
id02307,0.9589302122796947,0.004203037995405715,0.03686674972489954
id01650,0.0506531137823344,1.0878406033256125e-05,0.9493360078116323
id01254,0.21924278710217568,0.7612279278466451,0.01952928505117921
id12921,0.03298506063159777,2.2371546408217415e-05,0.9669925678219939
id05721,0.07392661541266266,0.0033061490358504155,0.922767235551487
id05798,0.4615786343313422,0.5329445664594145,0.005476799209243333
id04417,0.012543087275203474,0.0016543220327040963,0.9858025906920923
id19620,0.8862420309378255,0.10521443368304527,0.008543535379129165
id22680,0.5111006920467114,0.4804905084858473,0.0084087994674414
id21992,0.30517836079473076,0.00737107266154642,0.6874505665437228
id22823,0.051808217847282935,0.947356714586078,0.0008350675666390786
id12750,0.2610517201033743,0.4028923680266581,0.33605591186996764
id23220,0.0127053079152992,0.0561371692682755,0.9311575228164253
id11851,0.42602320144865585,0.5081393409443623,0.06583745760698179
id27438,0.5956071590899384,0.23246664852384838,0.17192619238621312
id00797,0.836405275611873,0.009329752275884088,0.15426497211224308
id08593,0.7656222828636116,0.006888147144133315,0.22748956999225506
id01042,0.034303582746022535,0.7854501138844666,0.18024630336951095
id19898,0.6408631793802306,0.04847512539999379,0.3106616952197756
id24615,0.010347790215505309,0.3970861246337742,0.5925660851507204
id18594,0.03524198064557103,8.65492961440809e-05,0.9646714700582848
id08534,0.14779425489970316,0.0005615585965917061,0.8516441865037051
id03889,0.3064129760393818,0.6759992535192372,0.01758777044138109
id04873,0.993045014729505,0.0020565680256241707,0.004898417244870822
id08264,0.9886060233472836,0.003177987902611734,0.008215988750104715
id10187,0.1345581324739536,0.15794842323388267,0.7074934442921638
id14278,0.000535865947470076,0.15144121503951216,0.8480229190130179
id22528,0.0002459839673653281,0.9996869360352074,6.707999742741998e-05
id07416,0.7827827079922035,0.13532700909048076,0.0818902829173158
id02857,0.8345695574711366,0.10659075958690854,0.058839682941954845
id03875,0.01496211933892989,0.9765718190906255,0.008466061570444716
id24437,0.004353273086674723,0.32686265465476366,0.6687840722585615
id24940,0.16920838353143158,0.0008512664702849418,0.8299403499982835
id15070,0.7560884108956593,0.15474771339401613,0.08916387571032461
id14891,0.34693049047839014,0.6506687359847482,0.00240077353686164
id02110,0.5873407092877431,0.22400100520190536,0.18865828551035171
id24405,0.13352925911223215,0.31990775873347743,0.5465629821542904
id00373,0.0003150757927213119,6.95626243783749e-05,0.9996153615829002
id12728,0.9662961862082187,0.0016647058696384863,0.032039107922143
id18958,0.9502119628759172,0.012806538722967397,0.03698149840111537
id17443,0.00395674177370127,0.9788717944911305,0.017171463735168382
id03959,0.9735372802374266,0.025849674593332116,0.000613045169241263
id13218,0.8609898715087847,0.015752006046506433,0.12325812244470889
id01980,0.9096695315221335,0.08841824357378776,0.0019122249040788822
id10697,0.9975309148703748,0.002381549406197727,8.753572342739692e-05
id24816,0.4917797455431379,0.48212212750734723,0.026098126949514838
id00088,0.21678985607701867,0.13310543110710352,0.6501047128158778
id13846,0.5145963853324347,0.4558903013519944,0.029513313315570888
id17597,0.9263975171088131,0.0718600031865021,0.0017424797046848178
id09947,0.001453032349246996,0.9605171707890676,0.038029796861685436
id12050,0.9393173855737424,0.045104714304212354,0.015577900122045317
id24060,0.001213382440251754,0.0007233995311985107,0.9980632180285497
id19942,0.7419425649205681,0.19808761758872215,0.05996981749070975
id06541,0.2989746778694935,0.6526183607595666,0.04840696137094011
id05746,0.9950877847420513,0.0011225835560299106,0.0037896317019187765
id13577,0.013853343933330767,0.09586334680938555,0.8902833092572837
id11877,0.35418868785505203,0.2483301516691614,0.3974811604757866
id19491,0.16625646123115234,0.8069870973573148,0.026756441411532838
id11352,0.02286792880911458,0.0008194292789054778,0.97631264191198
id12791,0.6221135492590971,0.07181198594454505,0.3060744647963579
id05282,0.013013594925374707,0.006248733077119866,0.9807376719975053
id26833,0.2680791692062404,0.6597226077816922,0.07219822301206744
id00580,0.0064029851217076725,0.00025037222185462637,0.9933466426564376
id01236,0.1650838655738023,7.607008478396672e-05,0.8348400643414138
id05455,0.8117569493084504,0.12133954787560117,0.06690350281594822
id00069,0.11941179588787562,0.830111335801443,0.050476868310681405
id01605,0.9755970649651202,0.012621736697047355,0.01178119833783227
id17737,0.9946826182827543,0.0018593358065450065,0.0034580459107008683
id11315,0.033774554617680426,0.000901204262203261,0.9653242411201163
id24044,0.16133091301956903,0.31098390510408747,0.5276851818763435
id18677,0.8645657408435335,0.08427513466815967,0.05115912448830671
id17678,0.884316214770418,0.010969228643952156,0.10471455658562981
id21528,0.7304019150889971,0.2419715953533778,0.027626489557625
id21985,0.08160215005662773,0.8942406595207938,0.024157190422578526
id12860,0.39118783338834817,0.5462841495109318,0.0625280171007201
id08793,0.665699692868231,0.3106947741720611,0.02360553295970786
id09245,0.9913194541231553,0.0018584374440278,0.00682210843281698
id12523,0.14854905269143506,0.06702116715711892,0.7844297801514459
id07158,0.33467218429369044,0.2731136511789535,0.3922141645273561
id03473,0.3855414178437758,0.5736643511588242,0.04079423099739992
id05999,0.999622466440665,0.00012334796241044094,0.0002541855969247689
id02469,0.23209284709146055,0.056845230139453994,0.7110619227690854
id16675,0.06853470645014614,0.03229148362630161,0.8991738099235522
id20508,0.0007833594551743704,4.895297115724088e-06,0.99921174524771
id12669,0.9974039081204449,0.0002859171738892819,0.002310174705665888
id22277,0.7157024110506096,0.05049603702154124,0.2338015519278492
id00355,0.0009077661228115727,0.013646658516137566,0.9854455753610508
id24427,0.011446112773766825,0.9864617159319585,0.0020921712942745595
id19241,0.046749880720316175,0.8719178785058679,0.08133224077381596
id26301,0.2366485079827554,0.23900734287000733,0.5243441491472371
id09404,0.8652864299894811,0.0959923317687002,0.03872123824181879
id14347,0.8676015747341418,0.09768115837143479,0.034717266894423365
id06898,0.9982320473642478,0.0016104428443184454,0.00015750979143382853
id08750,0.9040719045092827,0.04107449135314218,0.05485360413757516
id13572,0.8184210284496726,0.16974585829154878,0.01183311325877862
id08731,0.001464786521583386,0.9959574542861519,0.00257775919226474
id20124,0.9739418049090358,0.005911682070689543,0.020146513020274624
id14276,0.004207576670374871,0.0049245167296409036,0.9908679065999842
id13035,0.8902939121523274,0.0070778533325211255,0.10262823451515131
id24056,0.0023033777002707304,6.378168044706942e-05,0.9976328406192821
id21132,0.5630619209393918,0.4351887071303607,0.0017493719302475754
id21465,0.39263146226802026,0.0164095641040105,0.5909589736279691
id27148,0.9151240765078323,0.07183523918765031,0.013040684304517212
id14482,0.5068144034701462,0.16594855482923224,0.32723704170062157
id17950,0.4140932393888704,0.01562951741602277,0.5702772431951068
id15233,0.00037168765129752383,0.9996131973463285,1.5115002374026059e-05
id11794,0.003915552389399131,0.0005461707490318535,0.995538276861569
id27227,0.1880671586136643,0.28224736653900856,0.5296854748473272
id13093,0.40690525439556113,0.5538779328771595,0.039216812727279435
id12869,0.011863920890400855,0.9530293345135348,0.03510674459606433
id01256,0.8726087027153407,0.04932204758241349,0.07806924970224564
id00934,0.06848761911605328,0.9273767938017741,0.0041355870821727205
id00121,0.7497412212020836,0.1348231605767612,0.11543561822115517
id11054,0.003889264526785153,0.9076582513168998,0.08845248415631504
id02573,0.43561873842502336,0.01956690805695879,0.5448143535180178
id13626,0.5992917594377836,0.05700173389280029,0.3437065066694161
id25047,0.5741523514568567,0.4139272877620986,0.011920360781044626
id04465,0.3334742891914592,0.657980228880978,0.008545481927562834
id09344,0.019377971496236705,0.00155861012701199,0.9790634183767513
id24254,2.3008035816128984e-05,0.999801496693631,0.00017549527055287582
id04266,0.046444373922820734,0.15471222686718356,0.7988433992099958
id19734,0.5087041569384871,0.007625992353737469,0.4836698507077754
id13127,0.9864750006556218,0.0004046263292809506,0.013120373015097265
id27066,0.10630224974524068,0.019865149799599465,0.8738326004551599
id13629,0.003334577133004812,8.666358524249771e-06,0.996656756508471
id26484,0.0600710356113605,0.921172012154966,0.01875695223367347
id02074,0.8928449077354251,0.020936723013007152,0.08621836925156762
id24688,0.6091935259981206,0.3524725175416815,0.038333956460197945
id17455,0.04073412372752217,0.9560774144588121,0.003188461813665617
id14980,0.8356771056392517,0.005986644376448707,0.15833624998429952
id15840,0.9967430611702529,0.0027706377853750712,0.00048630104437217246
id20440,0.34798599336108527,0.10533669131754195,0.5466773153213728
id25262,0.4567395387413033,0.4126667114639275,0.1305937497947692
id20395,0.010677538224123748,0.05344871898013709,0.9358737427957391
id14332,0.027902652285524215,0.9385008507471496,0.033596496967326334
id07118,0.24933173917356857,0.5245993293608704,0.22606893146556106
id26424,0.9995346043553489,0.00029113351301445373,0.00017426213163655762
id21308,0.7575931934616472,0.22479598816418572,0.017610818374167107
id21688,0.011874620601352574,0.0020673991320138874,0.9860579802666335
id09581,0.006025762516732439,0.9732051572930379,0.020769080190229536
id27297,0.9652941324117992,0.0216325944700107,0.013073273118190058
id20086,0.010608177636513765,0.9818683833297678,0.007523439033718441
id03762,0.025727441571269327,0.7922493411726259,0.18202321725610468
id10789,0.671550952763932,0.13620836233093206,0.19224068490513593
id18058,0.06083247592629241,0.7520803048129967,0.18708721926071084
id01701,0.8941090720153042,0.10581267941810261,7.824856659324471e-05
id17232,0.36641755721683167,0.5846780251255648,0.04890441765760355
id23541,0.24313141481657458,0.2937934109743339,0.46307517420909144
id20699,0.05805722491941566,0.8462040431383416,0.09573873194224265
id06657,0.18341437172441125,0.7167381232713881,0.09984750500420071
id13807,0.1337961611705668,0.001228186090474435,0.8649756527389588
id18344,0.027798513187244998,0.9712430211211025,0.0009584656916525441
id09363,0.3573044400710435,0.07009214523071987,0.5726034146982366
id12470,0.03814030829597021,0.9556073959613011,0.0062522957427288165
id13430,0.9997195802684056,5.530647970704965e-05,0.0002251132518874073
id13549,0.06488465466513899,0.008206556967956479,0.9269087883669046
id24423,0.7971943794761022,0.2016476107564176,0.0011580097674802664
id15402,0.843895248980262,0.002384278688325565,0.15372047233141248
id22070,0.5354005787131341,0.45898564623683785,0.005613775050028147
id05977,0.9965754690509323,0.0030324286914323035,0.0003921022576354053
id18772,0.7453595894649058,0.06365067577430537,0.19098973476078876
id11214,0.1469976830562573,0.7308984799514153,0.12210383699232732
id01263,0.959761272397205,0.025795773455849297,0.01444295414694578
id03187,0.7738664828036733,0.05415430641995398,0.17197921077637265
id07817,0.9992730322612183,0.00014934016635525556,0.0005776275724265087
id08796,0.04221192067903052,0.8913903538942858,0.06639772542668376
id02347,0.4739401145737263,3.911505954722092e-05,0.5260207703667265
id08989,0.008506161614166032,0.0008161702431552379,0.9906776681426788
id24462,0.33678361449961625,0.598244948419686,0.0649714370806978
id05147,0.6594154688002469,0.29116815911407057,0.049416372085682475
id26389,0.2591512758318765,0.054166850282009855,0.6866818738861136
id12300,0.4543884807301447,0.010048410962984396,0.5355631083068708
id06273,0.4453125616407695,0.5346650025924231,0.020022435766807376
id27453,0.2758620368052312,0.4689462406941049,0.2551917225006639
id19255,0.17743651608509403,0.2773375712352402,0.5452259126796657
id22593,0.23434222062193424,0.011162914922253317,0.7544948644558124
id07089,0.9998900595361856,0.0001086901544326823,1.2503093814740174e-06
id22379,0.22790642119868007,0.6956863602060479,0.07640721859527211
id22024,0.9514665344275312,0.04688693386653598,0.001646531705932752
id25541,0.06915938647065697,0.6985225520222588,0.23231806150708417
id10216,0.07113104445967924,0.9179521302184303,0.010916825321890625
id07493,0.9211947940326809,0.07742976013877712,0.001375445828541978
id25552,0.5070073839246186,0.039391053019201074,0.4536015630561803
id21244,0.6508756051145466,0.25049314669610134,0.09863124818935212
id17278,0.016687959720335308,0.9796456031535454,0.003666437126119316
id14850,0.6433105013716639,0.3388972847804435,0.01779221384789249
id21434,0.03799824283774343,0.06213400537517766,0.899867751787079
id22924,0.6775788268844293,0.16768383348806784,0.15473733962750286
id17321,0.5884727852657237,0.3181791809475857,0.09334803378669065
id04319,0.9671257422201086,0.00311911645634595,0.02975514132354552
id09823,0.16486529249518742,0.8044202785803481,0.030714428924464375
id03485,0.011337535385542342,0.9863479445635206,0.002314520050937184
id12138,0.7494785983403953,0.17879296083362034,0.07172844082598438
id00196,0.03644603332592935,0.013161707034027267,0.9503922596400434
id07822,0.6114501273282508,0.0022227081715760805,0.3863271645001732
id21775,0.010447662096503087,0.5473203430864085,0.4422319948170884
id13407,0.2130568859031199,0.03568928349881262,0.7512538305980674
id12430,0.09659345561963395,0.9020675948026202,0.001338949577745866
id23691,0.9422611848317879,0.028516681818246268,0.02922213334996579
id17641,0.0049209298879890105,0.9937994720480257,0.0012795980639855177
id09125,0.040637851868730666,0.26043954658187857,0.6989226015493908
id18512,0.536326646073703,0.30545659677528736,0.15821675715100975
id01639,0.24668805443073663,0.7098070664783557,0.043504879090907694
id06860,0.03373033584099812,9.166258425324267e-05,0.9661780015747486
id25534,0.7749337428207151,0.2227076013835192,0.002358655795765587
id13546,0.4450781821781365,0.5385682564414689,0.016353561380394746
id10032,0.5093802042727418,0.1531471006759988,0.3374726950512593
id05228,0.05637719276990704,0.04442847861125696,0.899194328618836
id24992,0.04088768218455153,0.005312421074861342,0.9537998967405872
id14168,0.7676984004800467,0.01716380093134863,0.21513779858860468
id20747,0.3023239225569384,0.3007829441864218,0.3968931332566399
id16986,0.8618885877157602,0.08727712587271756,0.05083428641152221
id11226,0.6306837572824064,0.3644632020271086,0.004853040690484894
id13998,0.9917357113871462,0.00035359850098827235,0.00791069011186556
id15169,0.9254405881568911,0.07284863066100813,0.0017107811821006976
id00737,0.9762968398441719,0.0020951786256617846,0.021607981530166385
id24476,0.7675889591340388,0.1214965955541368,0.1109144453118244
id03044,0.9471300779548026,0.02845288307317115,0.024417038972026062
id26746,0.9736129081710696,0.012414154659265354,0.013972937169665026
id10776,0.49136551612076446,0.0110974055180755,0.49753707836116
id06266,0.00032569264517475367,6.71379189315321e-05,0.9996071694358938
id13362,0.11660672873269697,0.8833857297787892,7.541488513850312e-06
id09335,0.8650262239732414,0.050583052201482875,0.08439072382527585
id15894,0.7087332292796666,0.289294604869913,0.0019721658504204763
id15866,0.2582269220906307,0.6469926894941008,0.09478038841526845
id25763,0.17859904173625776,0.7309593192728661,0.09044163899087615
id01091,0.006758111402325705,0.9905841455677202,0.0026577430299541864
id11647,0.005066740465930865,0.9525656761759418,0.042367583358127306
id19671,0.0004424576144264337,0.8432814479212276,0.15627609446434607
id18007,0.01927205016052303,0.2611494077559299,0.7195785420835471
id01473,0.3039190370877398,0.6704338402644,0.025647122647860145
id07169,0.21631504844804894,0.034646619725883634,0.7490383318260674
id05484,0.0021587510451818548,7.815463064266122e-05,0.9977630943241754
id18452,0.848546141989687,0.1466211411978535,0.004832716812459681
id27490,0.4664759042112116,0.08788318954990093,0.44564090623888747
id11050,0.8411200667693604,0.009556298889435324,0.14932363434120416
id07588,0.26786193181960566,0.01316953805689596,0.7189685301234984
id21194,0.47221098805642786,0.1926328485704031,0.335156163373169
id07282,0.0007414887620442134,0.00020123737138672516,0.999057273866569
id03652,0.838903347904636,0.0005695926305321621,0.16052705946483178
id04009,0.0075786043561825054,0.8737601721388611,0.1186612235049563
id27188,0.888518072891662,0.05793631270618528,0.05354561440215278
id19554,0.4993945873336296,0.4416008215171772,0.059004591149193084
id04072,0.9488844621827239,0.0005541470596190406,0.050561390757657254
id19023,0.3303014208450981,0.6417405973190577,0.027957981835844237
id08801,0.11963242258703453,0.05433210601220846,0.826035471400757
id08893,0.7962073612342134,0.01038806128774125,0.19340457747804532
id03644,0.0918687460962337,0.9043454101443236,0.003785843759442885
id00579,0.02744517009368856,0.05428485723024797,0.9182699726760634
id15631,0.986615639022959,0.012970693719720776,0.0004136672573200556
id07828,0.6908032372848906,0.2998311810974213,0.009365581617688046
id00411,0.16158763638108473,0.8382480188311615,0.00016434478775367959
id26553,0.45594198600661945,0.38089013903825786,0.16316787495512272
id05221,0.005597349820619678,0.0002715676757134643,0.9941310825036668
id20958,0.9408535176345709,0.0379418175185162,0.021204664846912774
id19691,0.9926089700513776,7.087695218571006e-06,0.007383942253403871
id10400,0.9707046074619536,0.0018823991959760389,0.027412993342070455
id16157,0.12391624995854489,0.0010981861110403808,0.8749855639304148
id26110,0.011511724504067365,0.936045101304247,0.05244317419168564
id26270,0.9244608010581566,0.07474425964894078,0.0007949392929023725
id04157,0.9860174078986736,0.013383718527614625,0.0005988735737117322
id24711,0.25920616247248973,0.0009077951294822973,0.7398860423980279
id05534,0.9429377360850791,0.017314404715573793,0.03974785919934709
id21712,0.027281331238532207,0.22227510624445374,0.750443562517014
id03280,0.017679574034088524,0.06259931885202613,0.9197211071138854
id14997,0.19459406790499925,0.002121140361246332,0.8032847917337543
id21964,0.05514713806424841,0.0005880490393732403,0.9442648128963784
id20963,0.30869873741952686,0.0024133964886168123,0.6888878660918564
id08635,0.16550426239110122,0.11766127250291339,0.7168344651059855
id16390,0.05028036467402006,0.47943356884265276,0.47028606648332705
id16486,0.8983756010778768,0.047293639477344385,0.054330759444778845
id14367,0.04815742009928024,0.6317145942894455,0.3201279856112742
id10560,0.9729384210794189,0.020714179406656204,0.0063473995139249435
id14106,0.18856659342983698,0.16293244653796315,0.6485009600321998
id09668,0.7598117898811688,0.22356564418240837,0.016622565936422837
id18250,0.759817950512831,0.23989057069802122,0.00029147878914793175
id26648,0.5767988669018131,0.029420531981502192,0.3937806011166847
id27314,0.4046551731255514,0.009136611006343736,0.5862082158681048
id04581,0.010008329583392112,0.013421741019887554,0.9765699293967204
id06405,0.3179453862683183,0.6782455446071861,0.0038090691244954643
id17908,0.00012445316624946692,1.1869808421246157e-05,0.9998636770253293
id07217,0.12999030099967773,0.5142306715782319,0.35577902742209044
id17285,0.9077268646225768,0.005602459774569629,0.08667067560285359
id19589,0.39526453160815694,0.3322795423855628,0.27245592600628027
id15916,0.3439687848054746,0.08165284089238924,0.5743783743021361
id26239,0.9182819710436517,0.022414035692481876,0.05930399326386646
id20163,0.9318289361598554,0.0564467554062881,0.011724308433856457
id22845,0.07618326337701704,0.5796937236616364,0.34412301296134656
id11509,0.7646283180977959,0.19386038509601727,0.041511296806186995
id26789,0.007961624087151557,0.967471243711002,0.024567132201846364
id24679,0.8134005288362902,0.1260865598569599,0.06051291130675001
id19832,0.9999221635121789,8.848457461815001e-06,6.898803035936235e-05
id11724,0.7488542079669216,0.2241744269246858,0.026971365108392632
id01539,0.9711193063744712,0.00934861211634201,0.019532081509186786
id22039,0.46045362423061775,0.4724523963015191,0.06709397946786311
id07621,2.2614229074075468e-05,7.179458298588873e-06,0.9999702063126273
id16398,0.008844758190919186,0.9772847825670308,0.013870459242050019
id15932,0.9223167650204193,0.012437604559747718,0.0652456304198329
id17054,0.0028607997346449497,0.9966043245123333,0.0005348757530217284
id23487,0.015086349065070689,0.02051541601680897,0.9643982349181203
id16099,0.6190521467507795,0.33352286327839964,0.047424989970821015
id25225,0.9441657023342493,0.008340496399597157,0.04749380126615356
id18173,0.2057264921149965,0.4305842025139389,0.36368930537106464
id24856,0.9837943185325706,0.004291473820004473,0.01191420764742478
id14760,0.0029328054666742463,0.09515246297062147,0.9019147315627044
id25291,0.8820927810083287,0.1167760427770202,0.001131176214651182
id16267,0.6132038112890329,0.008239900921951175,0.378556287789016
id07922,0.041380286907487095,0.0046370892959708716,0.953982623796542
id20870,0.8266765727013421,0.12168232512420896,0.051641102174448776
id21780,0.8563487051650395,0.1232582028319534,0.020393092003007162
id21309,0.8872608181897457,0.060403866140003176,0.0523353156702512
id05849,0.6270089991158397,0.37091056207573586,0.0020804388084244836
id16246,0.002334278240548509,0.004932566666726835,0.9927331550927248
id25081,0.0006741548245172123,0.9993093901336562,1.645504182655896e-05
